498,580,745
499,918,473
500,716,520
501,670,234
502,555,919
503,130,547
504,924,771
505,386,88
506,418,800
507,59,361
508,638,129
509,149,430
510,267,698
511,778,804
512,358,639
513,275,415
514,788,239
515,713,741
516,608,813
517,579,328
518,735,79
519,714,994
520,712,809
521,1015,261
522,856,145
523,513,180
524,802,1008
525,377,356
526,750,428
527,842,988
528,730,373
529,971,494
530,26,922
531,511,703
532,758,614
533,390,720
534,626,122
535,664,751
536,711,705
537,834,503
538,399,310
539,940,1009
540,394,609
541,283,701
542,658,765
543,876,766
544,63,100
545,180,34
546,735,438
547,144,514
548,793,410
549,788,309
550,623,201
551,955,896
552,630,690
553,704,400
554,545,232
555,863,538
556,955,851
557,181,163
558,640,469
559,153,37
560,822,297
561,536,522
562,431,937
563,678,500
564,211,408
565,274,829
566,909,743
567,333,147
568,629,496
569,166,954
570,403,548
571,0,511
572,952,210
573,568,22
574,132,843
575,122,87
576,19,1007
577,803,603
578,213,310
579,816,539
580,413,869
581,448,716
582,875,191
583,839,790
584,33,927
585,849,840
586,871,622
587,395,913
588,421,10
589,880,387
590,698,923
591,869,546
592,847,984
593,495,164
594,637,781
595,786,957
596,832,666
597,402,537
598,354,532
599,469,371
600,504,199
601,149,779
602,524,914
603,931,33
604,976,1017
605,926,93
606,180,674
607,345,807
608,343,63
609,151,514
610,823,562
611,926,346
612,906,735
613,218,28
614,136,620
615,108,408
616,864,931
617,275,154
618,116,949
619,111,919
620,680,42
621,418,736
622,714,441
623,944,282
624,714,142
625,848,127
626,286,826
627,592,33
628,239,625
629,745,556
630,205,339
631,679,884
632,461,638
633,402,723
634,847,570
635,439,147
636,644,395
637,165,12
638,399,219
639,422,53
640,783,166
641,385,812
642,935,859
643,971,327
644,532,961
645,193,211
646,324,750
647,232,482
648,336,39
649,88,517
650,1000,888
651,579,401
652,354,855
653,325,465
654,869,295
655,405,294
656,853,987
657,995,237
658,524,334
659,30,358
660,559,41
661,323,474
662,391,737
663,700,14
664,652,1011
665,145,989
666,681,335
667,387,242
668,640,525
669,328,374
670,571,690
671,256,102
672,1020,134
673,420,1013
674,614,7
675,586,960
676,89,428
677,223,386
678,72,914
679,259,332
680,4,864
681,432,252
682,830,643
683,885,513
684,471,645
685,978,41
686,875,938
687,343,269
688,599,555
689,653,1019
690,863,319
691,273,897
692,959,468
693,721,242
694,257,945
695,479,353
696,219,830
697,216,577
698,97,756
699,727,237
700,386,783
701,28,462
702,956,726
703,910,278
704,214,47
705,46,289
706,662,470
707,767,238
708,690,929
709,474,994
710,712,36
711,94,836
712,753,627
713,583,974
714,328,677
715,915,948
716,767,176
717,184,1019
718,393,863
719,102,279
720,926,808
721,11,400
722,404,518
723,962,139
724,676,646
725,641,875
726,585,58
727,501,77
728,608,83
729,205,958
730,694,414
731,889,513
732,610,617
733,330,811
734,782,1013
735,908,365
736,884,698
737,209,965
738,892,870
739,192,569
740,769,131
741,213,26
742,228,571
743,947,479
744,103,140
745,314,651
746,435,666
747,819,513
748,346,156
749,213,35
750,727,839
751,875,736
752,280,531
753,139,917
754,329,717
755,755,570
756,243,335
757,950,300
758,747,580
759,322,898
760,942,672
761,986,812
762,484,651
763,393,41
764,43,634
765,643,910
766,78,970
767,978,179
768,769,233
769,477,999
770,703,1018
771,7,574
772,515,146
773,930,771
774,777,386
775,932,881
776,1018,767
777,498,231
778,392,760
779,732,1013
780,639,913
781,753,456
782,634,216
783,335,560
784,891,804
785,581,794
786,510,286
787,188,80
788,934,315
789,770,721
790,205,948
791,440,923
792,826,935
793,319,214
794,288,295
795,752,916
796,550,867
797,2,229
798,723,806
799,860,420
800,300,258
801,856,40
802,940,44
803,657,453
804,420,998
805,513,368
806,84,267
807,131,285
808,507,611
809,892,289
810,172,31
811,754,142
812,431,281
813,309,738
814,582,646
815,836,718
816,1020,485
817,274,633
818,474,12
819,686,21
820,364,593
821,993,883
822,281,602
823,315,44
824,327,666
825,1003,999
826,158,895
827,453,859
828,239,325
829,638,530
830,598,772
831,469,710
832,92,938
833,791,616
834,883,917
835,17,435
836,74,496
837,982,108
838,494,409
839,793,626
840,992,176
841,226,997
842,98,291
843,152,1006
844,356,955
845,932,445
846,97,850
847,463,853
848,765,146
849,777,126
850,616,99
851,772,202
852,636,907
853,875,869
854,19,190
855,748,479
856,224,253
857,858,201
858,144,936
859,438,309
860,130,893
861,548,240
862,270,654
863,286,960
864,733,455
865,471,358
866,620,895
867,978,512
868,303,501
869,97,647
870,883,236
871,625,502
872,446,91
873,646,311
874,713,953
875,930,399
876,483,698
877,916,387
878,477,854
879,722,266
880,960,113
881,532,137
882,604,470
883,708,286
884,353,470
885,23,1
886,516,1006
887,370,386
888,445,63
889,361,141
890,294,564
891,627,558
892,851,227
893,658,341
894,725,561
895,987,938
896,785,858
897,341,876
898,595,654
899,865,432
900,423,137
901,632,535
902,79,528
903,673,709
904,180,115
905,120,592
906,865,294
907,375,889
908,205,209
909,42,954
910,608,338
911,145,177
912,279,819
913,652,949
914,79,294
915,238,418
916,209,14
917,619,107
918,277,583
919,579,31
920,831,88
921,307,337
922,912,406
923,790,88
924,597,261
925,976,283
926,325,934
927,246,104
928,164,860
929,876,496
930,399,367
931,570,962
932,890,528
933,451,124
934,544,682
935,147,799
936,604,449
937,465,138
938,140,42
939,254,633
940,433,1009
941,974,719
942,196,316
943,449,97
944,788,336
945,719,764
946,644,854
947,675,65
948,633,1021
949,700,850
950,49,838
951,494,17
952,91,870
953,741,932
954,1022,663
955,652,389
956,532,612
957,70,291
958,220,768
959,45,762
960,701,154
961,549,569
962,880,134
963,620,295
964,50,568
965,240,615
966,24,323
967,714,1022
968,321,225
969,268,320
970,522,1007
971,899,848
972,923,507
973,680,408
974,178,969
975,650,601
976,444,356
977,989,605
978,934,470
979,76,179
980,722,85
981,992,442
982,745,86
983,354,794
984,138,586
985,157,232
986,163,444
987,253,758
988,192,434
989,954,857
990,795,185
991,919,212
992,811,918
993,218,775
994,367,664
995,582,954
996,361,118
997,239,288
998,862,151
999,818,431
1000,587,352
1001,350,695
1002,128,1012
1003,678,239
1004,933,641
1005,535,988
1006,332,762
1007,663,215
1008,182,140
1009,748,256
1010,141,941
1011,966,497
1012,494,944
1013,751,703
1014,593,664
1015,54,373
1016,447,582
1017,61,699
1018,438,442
1019,568,535
1020,324,529
1021,834,445
1022,427,192
1023,562,563
1024,666,351
1025,584,820
1026,367,122
1027,766,562
1028,544,391
1029,298,200
1030,107,993
1031,484,355
1032,818,474
1033,270,512
1034,501,251
1035,830,936
1036,138,386
1037,299,977
1038,199,941
1039,24,746
1040,1023,962
1041,6,603
1042,763,937
1043,906,172
1044,334,136
1045,1012,89
1046,739,435
1047,1014,495
1048,853,919
1049,585,859
1050,622,732
1051,280,558
1052,847,586
1053,582,611
1054,630,642
1055,871,366
1056,450,881
1057,937,347
1058,259,447
1059,88,278
1060,265,487
1061,190,927
1062,370,41
1063,240,966
1064,496,279
1065,210,479
1066,853,759
1067,325,356
1068,822,803
1069,541,170
1070,271,38
1071,979,586
1072,407,571
1073,415,88
1074,351,906
1075,724,705
1076,686,572
1077,941,291
1078,864,930
1079,106,759
1080,511,279
1081,446,780
1082,779,885
1083,1008,788
1084,109,784
1085,111,122
1086,209,509
1087,918,849
1088,920,147
1089,208,126
1090,423,609
1091,340,181
1092,990,338
1093,182,588
1094,443,655
1095,294,146
1096,302,39
1097,35,686
1098,752,1014
1099,192,729
1100,87,115
1101,201,535
1102,359,926
1103,548,555
1104,52,196
1105,301,633
1106,916,51
1107,720,943
1108,984,774
1109,575,797
1110,176,384
1111,223,184
1112,187,213
1113,233,631
1114,977,332
1115,498,231
1116,530,571
1117,170,594
1118,919,458
1119,414,109
1120,130,686
1121,320,424
1122,518,371
1123,468,27
1124,945,831
1125,833,285
1126,519,921
1127,994,806
1128,442,385
1129,667,835
1130,1023,17
1131,939,443
1132,748,290
1133,551,200
1134,268,719
1135,270,786
1136,758,543
1137,197,509
1138,168,721
1139,192,520
1140,887,762
1141,753,886
1142,709,338
1143,621,43
1144,706,437
1145,836,537
1146,266,7
1147,411,194
1148,176,771
1149,280,97
1150,77,553
1151,358,882
1152,642,436
1153,581,662
1154,61,203
1155,323,258
1156,567,97
1157,1004,590
1158,496,899
1159,463,27
1160,247,285
1161,585,727
1162,799,599
1163,221,1014
1164,988,576
1165,194,1017
1166,723,388
1167,832,939
1168,529,95
1169,434,775
1170,403,782
1171,292,494
1172,740,4
1173,229,844
1174,633,217
1175,840,813
1176,635,522
1177,76,670
1178,9,155
1179,25,623
1180,961,832
1181,12,326
1182,834,270
1183,871,126
1184,621,883
1185,524,345
1186,277,431
1187,579,204
1188,35,285
1189,220,338
1190,585,903
1191,694,983
1192,72,402
1193,782,999
1194,984,702
1195,1011,994
1196,638,507
1197,564,1006
1198,460,288
1199,30,669
1200,132,840
1201,10,702
1202,258,568
1203,1000,127
1204,252,743
1205,210,371
1206,115,350
1207,767,403
1208,359,825
1209,859,591
1210,298,437
1211,436,798
1212,737,421
1213,518,720
1214,176,818
1215,306,374
1216,536,120
1217,960,250
1218,75,643
1219,849,628
1220,110,270
1221,263,785
1222,132,45
1223,578,548
1224,396,567
1225,756,28
1226,795,264
1227,572,372
1228,562,92
1229,413,385
1230,738,48
1231,201,354
1232,713,936
1233,847,634
1234,17,883
1235,391,81
1236,490,306
1237,953,315
1238,259,123
1239,972,834
1240,280,591
1241,130,879
1242,723,300
1243,825,282
1244,985,254
1245,164,2
1246,731,537
1247,765,858
1248,909,491
1249,157,805
1250,461,375
1251,114,390
1252,173,892
1253,874,819
1254,778,149
1255,462,709
1256,131,569
1257,903,303
1258,705,185
1259,158,121
1260,239,258
1261,797,673
1262,894,759
1263,558,21
1264,644,950
1265,2,992
1266,17,229
1267,312,738
1268,1,72
1269,675,563
1270,264,492
1271,219,831
1272,287,417
1273,606,934
1274,371,619
1275,98,124
1276,432,110
1277,678,23
1278,310,806
1279,553,155
1280,311,105
1281,525,710
1282,1019,47
1283,473,529
1284,609,224
1285,838,607
1286,678,715
1287,809,777
1288,329,188
1289,48,719
1290,530,510
1291,641,966
1292,722,479
1293,76,983
1294,292,250
1295,6,592
1296,820,110
1297,573,527
1298,323,481
1299,21,785
1300,388,340
1301,856,239
1302,974,604
1303,403,968
1304,507,876
1305,248,97
1306,136,476
1307,831,227
1308,191,167
1309,219,651
1310,130,934
1311,207,110
1312,789,999
1313,195,947
1314,748,121
1315,914,414
1316,326,345
1317,345,392
1318,222,266
1319,99,98
1320,961,506
1321,393,388
1322,832,924
1323,438,366
1324,691,762
1325,436,720
1326,537,909
1327,231,249
1328,998,1010
1329,333,957
1330,672,532
1331,326,144
1332,893,586
1333,535,207
1334,496,814
1335,478,873
1336,272,363
1337,406,61
1338,153,345
1339,159,39
1340,959,560
1341,37,27
1342,1006,472
1343,577,802
1344,240,135
1345,206,849
1346,170,495
1347,553,296
1348,681,48
1349,529,555
1350,856,19
1351,147,1017
1352,7,348
1353,446,660
1354,491,477
1355,868,1019
1356,946,804
1357,329,477
1358,768,355
1359,840,287
1360,487,224
1361,76,614
1362,661,438
1363,807,91
1364,397,997
1365,80,703
1366,312,847
1367,883,781
1368,400,379
1369,924,358
1370,574,409
1371,376,525
1372,477,152
1373,106,205
1374,825,769
1375,157,887
1376,386,124
1377,694,567
1378,629,174
1379,87,9
1380,433,79
1381,205,917
1382,60,625
1383,420,836
1384,996,151
1385,478,236
1386,672,637
1387,493,158
1388,971,444
1389,484,121
1390,380,789
1391,908,965
1392,111,693
1393,951,614
1394,199,689
1395,374,555
1396,699,162
1397,91,256
1398,384,256
1399,32,282
1400,629,822
1401,604,255
1402,540,153
1403,339,255
1404,457,698
1405,146,757
1406,469,630
1407,846,237
1408,687,741
1409,404,723
1410,772,252
1411,422,1014
1412,184,451
1413,17,301
1414,912,206
1415,792,409
1416,315,974
1417,56,769
1418,861,408
1419,984,614
1420,870,360
1421,952,208
1422,979,180
1423,778,705
1424,345,807
1425,9,39
1426,207,723
1427,116,750
1428,838,187
1429,567,1005
1430,662,164
1431,273,381
1432,361,650
1433,1018,904
1434,490,268
1435,432,960
1436,454,1016
1437,892,822
1438,771,423
1439,666,801
1440,693,935
1441,556,274
1442,456,1017
1443,540,498
1444,921,56
1445,704,435
1446,416,826
1447,470,710
1448,381,680
1449,950,436
1450,272,915
1451,956,629
1452,487,979
1453,465,579
1454,397,86
1455,23,651
1456,720,132
1457,341,577
1458,516,762
1459,278,56
1460,886,810
1461,315,959
1462,793,141
1463,794,711
1464,702,866
1465,312,576
1466,621,712
1467,630,30
1468,190,630
1469,507,399
1470,760,305
1471,39,541
1472,602,78
1473,773,769
1474,809,331
1475,741,65
1476,766,625
1477,598,904
1478,600,892
1479,241,674
1480,535,628
1481,48,61
1482,537,16
1483,295,308
1484,834,620
1485,134,235
1486,276,416
1487,784,274
1488,513,269
1489,987,159
1490,49,830
1491,555,188
1492,878,927
1493,725,848
1494,92,455
1495,0,61
1496,603,566
1497,605,396
1498,638,50
1499,853,684
1500,81,602
1501,460,855
1502,255,741
1503,138,941
1504,30,487
1505,386,628
1506,459,457
1507,1021,353
1508,182,717
1509,543,499
1510,425,90
1511,883,423
1512,487,320
1513,970,264
1514,457,466
1515,646,140
1516,647,31
1517,248,546
1518,601,596
1519,95,406
1520,717,851
1521,424,169
1522,353,33
1523,642,447
1524,1021,389
1525,576,996
1526,840,490
1527,193,241
1528,430,433
1529,257,94
1530,775,172
1531,563,882
1532,999,520
1533,401,585
1534,661,218
1535,455,437
1536,108,993
1537,1019,940
1538,202,811
1539,723,1019
1540,259,190
1541,884,869
1542,235,492
1543,803,642
1544,936,507
1545,331,929
1546,228,947
1547,17,788
1548,376,22
1549,392,516
1550,624,991
1551,905,374
1552,120,919
1553,294,609
1554,150,188
1555,26,395
1556,108,1013
1557,317,492
1558,570,480
1559,223,979
1560,672,332
1561,752,147
1562,9,1023
1563,660,935
1564,190,861
1565,456,134
1566,910,375
1567,740,392
1568,719,996
1569,214,250
1570,770,180
1571,507,986
1572,234,841
1573,751,192
1574,314,743
1575,78,172
1576,362,396
1577,888,918
1578,804,652
1579,948,76
1580,279,371
1581,848,502
1582,54,487
1583,820,523
1584,859,546
1585,189,656
1586,401,489
1587,66,744
1588,338,701
1589,462,713
1590,998,441
1591,680,201
1592,895,231
1593,508,96
1594,662,718
1595,514,98
1596,768,496
1597,710,409
1598,822,130
1599,105,57
1600,28,691
1601,673,870
1602,840,228
1603,463,991
1604,393,128
1605,678,407
1606,731,743
1607,660,1020
1608,250,245
1609,362,90
1610,441,32
1611,499,465
1612,825,13
1613,156,44
1614,493,469
1615,560,889
1616,918,680
1617,871,485
1618,400,629
1619,202,401
1620,100,85
1621,238,917
1622,824,371
1623,126,705
1624,1015,364
1625,220,179
1626,984,1021
1627,376,591
1628,976,587
1629,942,125
1630,624,299
1631,496,1011
1632,424,519
1633,297,80
1634,436,30
1635,540,248
1636,97,515
1637,359,377
1638,409,447
1639,684,319
1640,347,111
1641,1000,558
1642,709,785
1643,985,399
1644,276,562
1645,102,43
1646,993,867
1647,384,135
1648,191,159
1649,588,286
1650,272,72
1651,552,931
1652,328,227
1653,585,229
1654,54,714
1655,801,713
1656,766,616
1657,255,153
1658,272,801
1659,972,617
1660,94,554
1661,620,676
1662,729,283
1663,170,589
1664,375,878
1665,919,27
1666,472,90
1667,203,532
1668,174,634
1669,747,565
1670,555,967
1671,307,968
1672,308,898
1673,962,3
1674,487,963
1675,477,248
1676,723,861
1677,715,81
1678,6,556
1679,870,882
1680,661,160
1681,855,555
1682,653,661
1683,673,25
1684,865,561
1685,245,911
1686,478,2
1687,248,35
1688,452,169
1689,361,416
1690,151,1004
1691,273,936
1692,501,440
1693,172,1017
1694,741,127
1695,745,926
1696,878,34
1697,897,461
1698,522,465
1699,393,277
1700,434,20
1701,276,794
1702,143,803
1703,620,13
1704,573,553
1705,294,609
1706,434,592
1707,974,314
1708,39,1015
1709,645,88
1710,669,51
1711,871,961
1712,686,708
1713,214,593
1714,580,262
1715,628,573
1716,166,176
1717,303,624
1718,265,952
1719,603,345
1720,939,474
1721,653,323
1722,988,667
1723,777,444
1724,781,460
1725,470,999
1726,775,790
1727,169,854
1728,899,496
1729,270,952
1730,927,170
1731,624,203
1732,522,0
1733,550,321
1734,882,538
1735,788,819
1736,441,744
1737,1023,844
1738,565,373
1739,442,114
1740,469,532
1741,869,220
1742,977,374
1743,857,286
1744,813,509
1745,522,341
1746,755,1001
1747,256,544
1748,366,369
1749,782,302
1750,76,426
1751,730,596
1752,815,292
1753,800,838
1754,620,355
1755,650,189
1756,350,805
1757,515,859
1758,972,576
1759,283,332
1760,240,267
1761,5,282
1762,46,934
1763,432,996
1764,1022,753
1765,1018,210
1766,138,600
1767,544,938
1768,477,497
1769,327,805
1770,120,632
1771,470,995
1772,74,813
1773,460,991
1774,600,120
1775,360,806
1776,622,121
1777,201,411
1778,924,349
1779,753,523
1780,325,291
1781,575,2
1782,217,137
1783,901,879
1784,990,196
1785,505,291
1786,492,731
1787,485,484
1788,238,680
1789,505,975
1790,253,6
1791,298,26
1792,609,751
1793,492,199
1794,979,973
1795,56,225
1796,721,661
1797,64,836
1798,509,324
1799,913,702
1800,74,312
1801,358,661
1802,766,542
1803,875,809
1804,811,739
1805,804,593
1806,792,975
1807,801,580
1808,954,250
1809,15,335
1810,580,895
1811,356,247
1812,186,20
1813,702,119
1814,95,195
1815,571,397
1816,325,177
1817,231,619
1818,799,367
1819,81,318
1820,37,669
1821,35,841
1822,450,812
1823,775,110
1824,806,573
1825,287,202
1826,108,285
1827,353,785
1828,274,19
1829,431,682
1830,187,328
1831,50,813
1832,374,408
1833,902,366
1834,840,659
1835,699,111
1836,485,693
1837,855,657
1838,453,175
1839,379,384
1840,245,309
1841,925,134
1842,947,921
1843,534,514
1844,49,805
1845,657,819
1846,1005,81
1847,491,813
1848,738,559
1849,135,554
1850,993,965
1851,599,99
1852,218,236
1853,650,354
1854,451,60
1855,688,353
1856,359,917
1857,233,782
1858,478,52
1859,916,126
1860,1006,906
1861,583,495
1862,1000,30
1863,619,190
1864,292,236
1865,497,657
1866,82,599
1867,492,421
1868,319,705
1869,843,1011
1870,640,634
1871,478,342
1872,341,303
1873,144,104
1874,56,587
1875,136,225
1876,949,465
1877,123,700
1878,976,900
1879,994,642
1880,278,117
1881,291,335
1882,561,563
1883,820,550
1884,616,600
1885,463,331
1886,839,915
1887,891,457
1888,335,887
1889,670,768
1890,849,257
1891,500,231
1892,899,141
1893,641,547
1894,310,544
1895,1,211
1896,976,298
1897,869,211
1898,538,44
1899,752,689
1900,493,896
1901,89,839
1902,126,843
1903,49,909
1904,268,921
1905,759,848
1906,361,187
1907,41,858
1908,968,291
1909,956,826
1910,120,721
1911,533,130
1912,789,580
1913,134,527
1914,41,292
1915,841,849
1916,190,704
1917,290,212
1918,598,108
1919,672,657
1920,325,288
1921,945,52
1922,377,621
1923,775,435
1924,43,929
1925,399,186
1926,584,658
1927,232,0
1928,289,134
1929,370,228
1930,537,3
1931,623,171
1932,28,133
1933,198,93
1934,419,387
1935,477,11
1936,507,817
1937,113,502
1938,227,704
1939,896,947
1940,819,950
1941,198,833
1942,84,415
1943,613,259
1944,472,134
1945,217,75
1946,261,137
1947,895,83
1948,111,600
1949,827,110
1950,217,242
1951,700,527
1952,789,609
1953,210,524
1954,460,777
1955,96,744
1956,211,182
1957,656,725
1958,787,242
1959,771,158
1960,861,649
1961,975,47
1962,204,234
1963,942,523
1964,7,54
1965,318,136
1966,807,600
1967,473,680
1968,360,279
1969,964,399
1970,12,530
1971,87,45
1972,474,691
1973,757,399
1974,695,532
1975,748,969
1976,12,494
1977,120,757
1978,799,71
1979,436,1020
1980,961,1001
1981,86,48
1982,957,840
1983,98,84
1984,549,132
1985,514,92
1986,719,701
1987,840,285
1988,585,682
1989,719,389
1990,320,833
1991,756,611
1992,983,563
1993,179,196
1994,46,1015
1995,381,994
1996,904,139
1997,842,552
1998,819,350
1999,434,517
2000,680,51
2001,373,757
2002,211,628
2003,223,886
2004,138,969
2005,844,985
2006,952,482
2007,838,672
2008,774,909
2009,717,628
2010,760,417
2011,544,811
2012,197,11
2013,297,481
2014,276,922
2015,926,135
2016,680,549
2017,943,269
2018,333,372
2019,612,114
2020,910,961
2021,244,784
2022,141,341
2023,482,756
2024,95,275
2025,562,571
2026,832,53
2027,25,13
2028,167,206
2029,204,296
2030,905,282
2031,919,866
2032,723,395
2033,351,715
2034,882,739
2035,476,539
2036,460,50
2037,44,649
2038,276,19
2039,727,107
2040,176,633
2041,555,9
2042,813,423
2043,450,394
2044,94,357
2045,736,1014
2046,818,805
2047,641,819
2048,457,525
2049,205,709
2050,670,711
2051,99,132
2052,806,806
2053,325,312
2054,44,289
2055,67,891
2056,440,873
2057,147,921
2058,643,915
2059,26,109
2060,300,83
2061,117,136
2062,283,136
2063,349,880
2064,375,421
2065,340,677
2066,301,961
2067,465,260
2068,947,167
2069,523,392
2070,10,984
2071,23,322
2072,637,611
2073,674,566
2074,390,162
2075,453,828
2076,605,489
2077,17,411
2078,213,73
2079,169,421
2080,737,788
2081,492,141
2082,998,684
2083,930,352
2084,362,867
2085,728,124
2086,292,4
2087,417,831
2088,770,318
2089,425,564
2090,383,208
2091,602,792
2092,814,567
2093,834,227
2094,182,430
2095,141,39
2096,581,737
2097,173,807
2098,24,516
2099,290,228
2100,690,612
2101,303,511
2102,67,83
2103,217,893
2104,348,309
2105,478,544
2106,234,641
2107,1005,920
2108,648,272
2109,698,951
2110,574,917
2111,969,568
2112,424,249
2113,343,624
2114,597,805
2115,728,378
2116,985,483
2117,467,99
2118,439,281
2119,364,819
2120,563,134
2121,298,412
2122,319,616
2123,224,913
2124,682,543
2125,751,1006
2126,156,293
2127,872,925
2128,966,214
